id,Title,Content,SKU,"Product Type","Parent Product ID",_role_based_pricing_rules,_customer_based_pricing_rules
58659,"White Anti-Flap Kit","<style>
    h3 {font-size:14px;margin-bottom:5px;color:#636466;text-align:center;}
    .pfeatures {text-align:center;}
    p strong {font-size:1.3em;color:#636466;}
    .hr {clear:both;margin-top: 15px;}

    @media screen and (max-width:1018px) {
      .col-sm-12 {margin:45px 0px;}
      .hr {display:none;}
    }
</style>
<p style=""text-align:center;font-size:1.2em;font-weight:bold;""><span style=""color:red;"">This product is on sale! Originally $349.99 + $15.00 Shipping, now $299 + Free Shipping!</span></p>
<p>The Anti-Flap kit by Carefree of Colorado is designed to clamp onto each side of your awning canopy, making it more taught and helping eliminate excessive canopy movement that can damage the awning hardware.  It will also offer added rigidity and support to your awning.  It is designed to work with both manual and powered awnings and features an easy twist knob to secure the rafter in place. Designed to fit awnings with an 8' projection only.  Available in black and white hardware.</p>
<div class=""featured-product"" style=""margin-top:20px;"">
<div class=""container"">
<div class=""row"">
<div class=""col-lg-6 col-md-6 col-sm-12 pfeatures borderright"">
<img alt=""anti-flap kit cradle"" src=""/images/rv-products/anti-flap-kit/antiflap-cradle.jpg"" style=""width:45%;""/>
<p><strong>Cradle</strong></p>
<p>To secure to roll bar without drilling</p>
</div>
<div class=""col-lg-6 col-md-6 col-sm-12 pfeatures"">
<img alt=""anti-flap kit pin"" src=""/images/rv-products/anti-flap-kit/antiflap-pin.jpg"" style=""width:45%;""/>
<p><strong>Rafter Pin</strong></p>
<p>To secure to roll bar after drilling 3/8"" hole</p>
</div>
<div class=""hr"" style=""border:2px solid #E9E9E9;""></div>
<div class=""col-lg-6 col-md-6 col-sm-12 pfeatures borderright imgmargin"">
<img alt=""anti-flap kit twist knob"" src=""/images/rv-products/anti-flap-kit/antiflap-knob.jpg"" style=""width:45%;""/>
<p><strong>Twist Knob</strong></p>
<p>To secure rafter in place</p>
</div>
<div class=""col-lg-6 col-md-6 col-sm-12 pfeatures"" style=""margin-top:15px;"">
<img alt=""anti-flap kit bracket"" src=""/images/rv-products/anti-flap-kit/antiflap-bracket.jpg"" style=""width:45%;""/>
<p><strong>Bracket</strong></p>
<p>Installs at RV sidewall for quick and easy installation of rafter</p>
</div>
</div>
</div>
</div>",902822WHT,simple,0,,
58665,"Black Anti-Flap Kit","<style>
    h3 {font-size:14px;margin-bottom:5px;color:#636466;text-align:center;}
    .pfeatures {text-align:center;}
    p strong {font-size:1.3em;color:#636466;}
    .hr {clear:both;margin-top: 15px;}

    @media screen and (max-width:1018px) {
      .col-sm-12 {margin:45px 0px;}
      .hr {display:none;}
    }
</style>
<p style=""text-align:center;font-size:1.2em;font-weight:bold;""><span style=""color:red;"">This product is on sale! Originally $349.99 + $15.00 Shipping, now $299 + Free Shipping!</span></p>
<p>The Anti-Flap kit by Carefree of Colorado is designed to clamp onto each side of your awning canopy, making it more taught and helping eliminate excessive canopy movement that can damage the awning hardware.  It will also offer added rigidity and support to your awning.  It is designed to work with both manual and powered awnings and features an easy twist knob to secure the rafter in place. Designed to fit awnings with an 8' projection only.  Available in black and white hardware.</p>
<div class=""featured-product"" style=""margin-top:20px;"">
<div class=""container"">
<div class=""row"">
<div class=""col-lg-6 col-md-6 col-sm-12 pfeatures borderright"">
<img alt=""anti-flap kit cradle"" src=""/images/rv-products/anti-flap-kit/antiflap-cradle.jpg"" style=""width:45%;""/>
<p><strong>Cradle</strong></p>
<p>To secure to roll bar without drilling</p>
</div>
<div class=""col-lg-6 col-md-6 col-sm-12 pfeatures"">
<img alt=""anti-flap kit pin"" src=""/images/rv-products/anti-flap-kit/antiflap-pin.jpg"" style=""width:45%;""/>
<p><strong>Rafter Pin</strong></p>
<p>To secure to roll bar after drilling 3/8"" hole</p>
</div>
<div class=""hr"" style=""border:2px solid #E9E9E9;""></div>
<div class=""col-lg-6 col-md-6 col-sm-12 pfeatures borderright imgmargin"">
<img alt=""anti-flap kit twist knob"" src=""/images/rv-products/anti-flap-kit/antiflap-knob.jpg"" style=""width:45%;""/>
<p><strong>Twist Knob</strong></p>
<p>To secure rafter in place</p>
</div>
<div class=""col-lg-6 col-md-6 col-sm-12 pfeatures"" style=""margin-top:15px;"">
<img alt=""anti-flap kit bracket"" src=""/images/rv-products/anti-flap-kit/antiflap-bracket.jpg"" style=""width:45%;""/>
<p><strong>Bracket</strong></p>
<p>Installs at RV sidewall for quick and easy installation of rafter</p>
</div>
</div>
</div>
</div>",902822BLK,simple,0,,
58671,"POLYROD,3/16,GRY,POLYPROPELENE",,41046,simple,0,,
58673,"Thin-Lite Hanger, clip","Use this clip to hang your Carefree Thin-Lite with non-Spirit Utility slot roller tubes.

If your awning does not feature the Spirit Thin-Lite Utility slot, and you wish to use the Carefree Thin-Lite fluorescent light, you will need these clips. Simply unroll the awning, slide 2 Thin-Lite hanger clips into the open lower slot of the roller tube and snap the lights into the clips. 

Important Note: The Thin-Lite and the clips must be removed before the awning is retracted.

*Available while supplies last",40275,simple,0,,
58675,"Fiesta HD Black Arm Set (Long)",,640016,simple,0,,
58677,"Fiesta HD White Arm Set",,641501WHT,simple,0,,
58680,"Fiesta HD White Arm Set (Long)",,640016WHT,simple,0,,
58682,"Fiesta HD Black Arm Set",,641601,simple,0,,
58684,"Window Awning Pull Strap 27""","<h2 class=""subtitle"">Replacement 27"" Window Awning Pull Strap.</h2>
<p>Made with 1"" wide. Works with most all brands of RV awnings.
          
                                        </p>",901012,simple,0,,
58687,"Pull Strap Travel Awning 93""","<h2 class=""subtitle"">Our most common pull strap-93"" fits all awnings with a standard 8' extension.</h2>
<p>Fits all Carefree patio awnings with an 8' extension including: Spirit, Fiesta and Simplicity models.  Also works with Dometic, A&amp;E and LCI manual awnings. This pull strap measures 93"" and features a reinforced loop.</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",901011,simple,0,,
58690,"Brace Rafter Knob with Clamp","<h2 class=""subtitle"">Replacement Brace Knob with Clamp for Carefree Spirit, Fiesta and Simplicity manual patio awnings.</h2>
<p>Fits Carefree BN3N4 and AN3N4 manual awning arms. Includes two knobs and two clamps. This Brace Knob and Clamp will work on the front and/or the rear upper rafter sliding brace arms. Note: This knob will replace earlier versions of knobs that were round and triangular shaped.</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",901022,simple,0,,
58694,"Pull Strap Window Awning Adjustable 20"" to 33"" with Buckle","<h2 class=""subtitle"">Don't know the length of your Window Awning Pull Strap? Use this easy-to-adjust replacement Pull Strap.</h2>
<p>This strap easily adjusts with a buckle from 20"" to 33"". Features a reinforced loop. Works on all Carefree Window Awnings as well most other brands of window awnings.</p>
<br/>",901049,simple,0,,
58697,"Telescoping Crank Handle Storage Clips","<h2 class=""subtitle"">Mount these clips for easy storage of your Carefree awnings Telescoping Crank Handle.</h2>
<p>Mount these clips anywhere to store your awnings telescoping crank handle. Never loose your crank handle! Just snap it in place using these clips and it will be there when you need it! Works great in a closet, storage compartment or cabinet.  Attaches easily with screws. Works exclusively with Carefree Telescoping Crank PT# R001549-RP) </p>
<br/>",901072,simple,0,,
58699,"Manual Override Key-Tool","div class=""article""&gt;         
<h2 class=""subtitle"">Manual Override Key for Carefree Freedom WM, RM and Freestyle Box Awnings. </h2>
<p>If the original electrical power source fails or is unavailable for your Freedom Wall Mount, Roof Mount or Freestyle awning to retract the awning for travel.   </p>
<br/>",901075,simple,0,,
58701,"PLANOGRAM - PULL STRAP,30""",,901084,simple,0,,
58703,"PLANOGRAM - PULL STRAP,28""",,901083,simple,0,,
58705,"PLANOGRAM - PULL STRAP,36""",,901086,simple,0,,
58707,"PLANOGRAM - PULL STRAP,32""",,901085,simple,0,,
58709,"PLANOGRAM - ADJ/CUSTOMABLE,WA",,901089,simple,0,,
58711,"PLANOGRAM - PULL STRAP,44""",,901088,simple,0,,
58713,"Fiesta HD Travel Lock Black",,901096HDB,simple,0,,
58715,"Fiesta HD Travel Lock Orange",,901096HD,simple,0,,
58717,"Fiesta HD Remote Lock Kit Orange",,901097HD,simple,0,,
58719,"Fiesta HD Travel Lock White",,901096HDW,simple,0,,
58721,"Fiesta HD Remote Lock Kit White",,901097HDW,simple,0,,
58723,"PULL STRAP,CUSTOM,113.00""",,R022406-113,simple,0,,
58726,"SWITCH PLATE,DECORA,2X",,R060535-001,simple,0,,
58728,"Eclipse XL arm set - Black","<p>The Eclipse XL offers the strongest arm set of any Carefree awning while also boasting a longer 9' extension.  This means you get more shade and coverage next to your RV!  The Eclipse XL is retrofittable so you can upgrade your existing manual awning to a powered awning or your existing Dometic or Solera roller assemblies to unsurpassed durability and performance. Just swap out the arm set! </p>
<p>The Eclipse is also technology compatible.  What does this mean?  It means that you can install Carefree Connects Wireless Awning Control System (Link this please) and control your new Eclipse XL using the Carefree Connects mobile app on your favorite smart device.  The Carefree Connects system is Bluetooth enabled allowing easy connection and maximum control of your awning from the comfort of your chair!  No more getting up to adjust your awning!</p>
<p>Eclipse XL arm sets come in either black or white hardware with lengths from 8' to 21'.  It requires a flat, unobstructed 70' x 4.5' mounting area for each arm to retrofit to your RV.</p>
<p>Eclipse XL roller assemblies come standard with Carefree's one-of-a-kind FLXguard fabric protection to ensure the longevity of your new awning fabric.
</p>",VXJE52HW,simple,0,,
58730,"HARDWARE PK, MARQUEE",,R019819-001,simple,0,,
58732,"BT Motion Sensor",,R060784-001,simple,0,,
58734,"Carefree Connects: Wireless Awning Control System With Remote and Motion Sensor (BT12)","<style>
h3 {text-align:center;}
</style>
<h3>Order now to <span style=""color:orange;"">upgrade your awning today!</span></h3>
<ul class=""list-arrows"">
<li>Bluetooth connectivity for easy, consistent wireless control</li>
<li>Extend or retract your awning with just a push of a button</li>
<li>Adjust the brightness of your LEDs or toggle them on/off</li>
<li>BT Motion Sensor provides auto-retraction from sustained motion due
to inclement weather</li>
<li>No more getting up and going inside your RV to adjust your awning</li>
<li>Bluetooth remote key fob included for operation without the mobile app</li>
</ul>
<h3>Download The App:</h3>
<div style=""text-align:center;margin:15px 0px;"">
<a href=""https://itunes.apple.com/us/app/carefree-connects/id1274560965?mt=8"" target=""_blank"" rel=""noopener""><img alt=""Apple App Store Button"" src=""/images/photos/app-store-apple-logo.png"" style=""width:120px;height:40px""/></a>
<a href=""https://play.google.com/store/apps/details?id=com.carefree.carefreeconnects"" target=""_blank"" rel=""noopener""><img alt=""Get on Google Play"" src=""https://www.carefreeofcolorado.com/images/photos/google-play-badge.png"" style=""width:120px;height:40px""/></a>
</div>",901603,simple,0,,
58736,"Eclipse XL Arm Set - White","<p>The Eclipse XL offers the strongest arm set of any Carefree awning while also boasting a longer 9' extension.  This means you get more shade and coverage next to your RV!  The Eclipse XL is retrofittable so you can upgrade your existing manual awning to a powered awning or your existing Dometic or Solera roller assemblies to unsurpassed durability and performance. Just swap out the arm set! </p>
<p>The Eclipse is also technology compatible.  What does this mean?  It means that you can install Carefree Connects Wireless Awning Control System (Link this please) and control your new Eclipse XL using the Carefree Connects mobile app on your favorite smart device.  The Carefree Connects system is Bluetooth enabled allowing easy connection and maximum control of your awning from the comfort of your chair!  No more getting up to adjust your awning!</p>
<p>Eclipse XL arm sets come in either black or white hardware with lengths from 8' to 21'.  It requires a flat, unobstructed 70' x 4.5' mounting area for each arm to retrofit to your RV.</p>
<p>Eclipse XL roller assemblies come standard with Carefree's one-of-a-kind FLXguard fabric protection to ensure the longevity of your new awning fabric.
</p>",VX2552HW,simple,0,,
58742,"Motion Sensor",,R060538-002,simple,0,,
58744,"Travel'r Wire Assembly",,R060414-006,simple,0,,
58746,"THERMOCELL,5/8 X 3/8 X 6'BLACK",,R041142-001,simple,0,,
58748,"Awning Operation Switch with Pigtail","<p>Replacement switch kit for your <a href=""http://www.carefreeofcolorado.com/products/longitude.html"" target=""_blank"" rel=""noopener"">Longitude</a> awning arm set.</p>",R019487-003,simple,0,,
58750,"KIT, SWITCH, DR TRAVEL'R, BLK",,R019468-006,simple,0,,
58752,"HARNESS,JUMPER, 1T 10'L",,R019404-002,simple,0,,
58754,"HDWR PK,PIONEER LITE",,R019324-001,simple,0,,
58758,"TRAVEL'R RAIL EXT KIT,WHT",,R014634-025,simple,0,,
58762,"ARM 1/2-TRKN WESTERN RV,WHT",,R00891WHT,simple,0,,
58764,"SHIM, BOTTOM BRKT",,R00716,simple,0,,
58766,"BOTTOM BRACKET,W/RIVET,WHT",,R00625WHT,simple,0,,
58768,"Spirit FX & Fiesta - Left - Rear 1/2 Set Arm - BLACK Straight Goosneck Short Arms","<h2 class=""subtitle"">Left - Rear 1/2 Set Arm replacement for Carefree Spirit FX / Fiesta Manual Awning. Straight Gooseneck Short Arms.</h2>
<p>Color = BLACK. Quantity - 1. Includes Upper / Lower Main Arm and Upper / Lower Brace. Awning Rail to Floor Line measurement of 68"" to 81"" in length. Does not include Hardware to install.</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R00416-322-66,simple,0,,
58772,"Spirit FX & Fiesta - Left - Rear 1/2 Set Arm - WHITE Straight Goosneck Short Arms","<h2 class=""subtitle"">Left - Rear 1/2 Set Arm replacement for Carefree Spirit FX / Fiesta Manual Awning. Straight Gooseneck Short Arms.</h2>
<p>Color = WHITE. Quantity - 1. Includes Upper / Lower Main Arm and Upper / Lower Brace. Awning Rail to Floor Line measurement of 68"" to 81"" in length. Does not include Hardware to install.</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R00416-322-55,simple,0,,
